保險,851.7852285374269
問題,610.9338860238877
醫護人員,518.540426081889
結果,189.07578220614704
長照,171.10310385158525
雙方,161.6167844172501
規定,150.13408500553274
長者,139.5197313921765
範圍,110.93308526862027
實際,70.79669659499741
無法,68.64720073676227
時候,62.37494290239012
長輩,61.86724054989042
個人,56.76780703476041
任務,54.5593020799615
醫療隊,48.54716393002778
部分,45.189542802398954
產生,44.610081820194246
醫療物,40.62226312963661
人民,37.62310224213727
黃金,35.92237832683762
大家,33.24575315252364
長率,27.65949534686908
成長率,26.956781327949475
全體,25.698921141340346
全力,25.423210000975562
專門,24.711933122626835
醫療業,23.672526240125748
醫療界,23.053875940044612
產業鏈,22.98654647602236
主張,21.1220574589569
先生,19.520370491201483
病險,19.347206415368557
磐儀,19.22608004389737
黃姓,18.81133890990488
方面,18.241149610329675
業人員,17.434100716130786
地醫療,16.58288176655075
長線,16.217942986116807
基本,15.8129450026629
人們,15.474388128044113
聯絡,15.371991455778756
科罰金,15.065272322466612
醫護團隊,14.745056103841574
對方,14.429515689048765
海軍,14.342933461552846
長期,14.136526717132742
成醫,13.610734764141602
扁民間,13.18705719531615
扁家,13.109070987516542
指報,12.682522952676722
行為,12.60892260053081
全面,12.3814710796064
醫療典,12.340870986168618
個別,12.240406419459294
壓氧,12.221707649371197
密醫,11.74210490642338
個股,11.690629897158543
兩者,11.676072333639773
大體,11.548662937094297
空軍,11.53539478759929
溢價,11.22970615493871
醫療志,11.03253549356874
進軍,10.9304038804453
代位,10.091459782910597
病院,10.060416144121005
甲殼素,9.999552761768228
病主法,9.94419372726667
融程,9.571853831098277
絕食,9.571342089575573
醫管,9.564564699982421
長葉,9.542426937405931
冠軍,9.321419490763352
日友,9.083053084434429
大量,8.813140937887441
婦兒,8.716535767982075
線材,8.701029081533115
企圖,8.617834649291627
領健,8.423008582497738
醫勞盟,8.055729370316069
保險署,7.889410638659452
黃女,7.759159778349314
抽脂,7.547775613783135
成軍,7.331547785751503
替代,7.297931833325123
智晶,7.271142764208933
部工業局,6.771638599700951
黃牛,6.696503147683414
植入物,6.682120218051377
冠脂,6.442959159042295
醫療生,6.423982824233406
所幸,6.354421528556552
護裝備,6.2150332659872
護理站,6.19289475486781
媒報,6.155070502762182
建會,6.145846269272734
唇顎,6.116454074663813
義診團,6.111537805573067
長動能,6.017925939177473
部健,5.942620800552055
偏光片,5.83582627670738
醫門,5.696918466821269
雄人,5.68813692786362
醫療體,5.664839493220775
微體,5.606108187912692
門診部,5.567394774914247
姓護理師,5.5462004691519295
護師,5.532607292568498
年輕人,5.484722052022036
寵物險,5.477759857028044
醫療器,5.474583042088919
坊間,5.3925000581913825
櫃案,5.257634808955919
當場,5.247417113218819
時資本額,5.2076539305215475
偉訓,5.145485141187153
宏國,5.140332460529931
癌醫,5.135702145028759
創板,5.07124599677386
親身,5.005839321764373
醫療門,4.999661819327633
黃斑,4.99258092263926
救護隊,4.962112575635351
皮購物,4.8924419101572445
醫指,4.824986524746634
整型外科,4.807510374958327
貨動能,4.7977545942821775
聖節,4.779225811714366
扁子,4.7107807125623475
器廠,4.643768386584365
傳聞,4.625831763697643
報酬率,4.590465989213834
英濟,4.534460890663192
星雲,4.427789458621268
療團,4.42715809763134
前民,4.398288418042858
座墊,4.2758559879276
營收約,4.24477364349834
護病,4.167853087174168
骨王,4.167703820521308
門診區,4.155821160423699
醫療站,4.152885682960226
大約,4.136831711688462
基醫,4.117135321950365
衛材,4.107043465932646
長官,4.09671949142433
智網,4.070255395987133
醫人,4.059215153614003
醫鬧,4.056147386623273
美軍,4.054978108058396
產業策,3.9524857317414632
極端,3.9471085374559345
有所,3.9257934993055206
光是,3.9205428949211147
醫療產,3.900859356528705
磁控,3.8648184048490934
理賠金,3.85184962926672
空壓,3.8009890149414955
笑氣,3.7982603417108596
電視購物,3.795159327403176
飲文,3.783095011657881
保健用品,3.7610711356028013
層片,3.75568796302593
醫村,3.7538776432797367
運用,3.738509117597702
不會,3.7339516783481974
產業類,3.732004422246092
醫療品,3.6872892065215384
淑蓉,3.685578329174467
移監,3.679434700828886
市衛生局,3.6747128795665707
醫習慣,3.672871951108727
防護員,3.6695059465344286
醫資格,3.665968224349288
全漢,3.6566070144388036
塵室,3.653361265338126
家責任,3.6162725812554175
二院,3.594661778782159
病種,3.5826513357392598
醫診所,3.5782698338883487
國防授,3.5669371167383477
投保人,3.5661903927305
扣件,3.5510145769498562
陳姓,3.5500281648643424
準確率,3.5465129251742327
日益,3.5344496842001463
絕緣線,3.5233763026706204
腎機,3.5017209850256523
籌委會,3.4988695251389883
人人,3.4667544042394507
勇夫,3.4634617346075562
特點,3.4589327477110494
醫療船,3.442022379702079
標的,3.4385786277270625
肺纖,3.425038696252011
基元,3.420336712782973
平險,3.410068048042509
移植物,3.40926443451457
制險,3.404072467906869
專科門,3.3781772971936244
外醫,3.339173267009328
男護理師,3.3299136463730625
心劑,3.307871376460966
聯合門,3.30539644286591
縣衛生局,3.3022016716340756
棒材,3.288460244378484
承業生,3.2809043601200902
運價,3.2772202349001374
儀科,3.276708243988204
付費者,3.252731062322278
長候,3.2037449174387977
球囊,3.1916896546698634
鄉義,3.1578566124572727
事業群,3.1564056360854345
首行,3.1548333597613953
雲象,3.1541913353784694
大力,3.153497120619746
醫療室,3.1413197017283228
貨件,3.116800745338042
導絲,3.1001950627623325
熒茂,3.086319900237259
醫暴,3.0837177043368005
緯醫,3.0737510790950022
北病,3.0707783633253407
統候,3.0563042255831667
醫股,3.0499243642538927
興券,3.049904530413164
動醫療,3.0458001572013034
大學光,3.042571125702668
業稅,3.035150960317854
聯席,3.0152062183189012
滋病,3.0127779240923394
冠科,3.0095212135332874
村醫,2.9759037944023206
刀房,2.9672141822377753
順藥,2.962289042214497
距會,2.9478745418929253
座談會,2.9428361169648545
僑務,2.9392728021335346
愛民衛材,2.938433812057368
行動輔,2.92828162750471
醫療用,2.910051660429071
異體,2.90704087271845
廣積,2.9055121967099558
基院,2.8917820542500348
產險業,2.8917041449079632
保金,2.88884374477504
結構性,2.8672403502714605
收報,2.8670688103324435
醫品,2.8649091007428815
特利,2.861986485500595
商之器,2.858093898240492
百略,2.833586009710183
癌險,2.8294484432368443
醫療輔,2.8215488041928083
晨訊,2.817544563183483
項新藥,2.8130262617985795
動醫,2.8096436517211334
視訊門,2.798810738633279
生材,2.7893419595020505
生技業者,2.776024960679875
醫生金,2.769382382165306
市板,2.7680924390064847
魔滴,2.764051636699918
聖茱德,2.7626103051402344
藥學會,2.74063767491946
黃色,2.7321286601358414
傷員,2.7213845168425745
地備勤,2.7137032266538714
不料,2.7048311489055177
布服,2.69438260426832
大業務,2.6647191156666405
壓氧艙,2.6618725725422787
問家,2.6601607050455374
醫療雲,2.6450156567045613
行動錢,2.636411069255153
人員施,2.622780343424561
辦醫,2.622314776296418
專科護理師,2.613062802246846
關床,2.6081838934111885
成長性,2.600301799337162
療隊,2.595486081846193
全部,2.5893241062983066
光板,2.582331235729283
琉的,2.572092539842797
階產品,2.569784855617636
骨齡,2.569192308916651
莆系,2.5642798218732867
業務者,2.55786355029582
意願人,2.556883899921077
膠粒,2.555962690612214
壓泵,2.5506648231304685
記求,2.520463536749249
電動輪椅,2.5174463244223535
通業技,2.513179762056067
中義,2.504029695431193
保費率,2.4985742224020306
掮客,2.478416041168297
院際,2.4639483124376436
同酬,2.4529391183289593
醫智,2.4522600005948716
醫聯體,2.447899810375079
縣長候,2.4184315342255243
泳客,2.4174898952000206
籌資額,2.411911597704881
項醫療,2.411847665972345
糾法,2.4017793542431356
社報,2.4010755805398114
扁案,2.3926915084426144
醫護受歧,2.39095350058
號販子,2.3902620192212227
醫資源,2.3873806106484254
紙床,2.3771638453950525
頭卡,2.3771638453950525
屏業務,2.356719647600824
本型,2.3527708521473847
盛女,2.3402680828045463
攝影車,2.3328980157337713
病監,2.3284146706037694
